0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0101010101010102e-02,0.0000000000000000e+00,2.0283564227906132e-02
2.0202020202020204e-02,0.0000000000000000e+00,4.0567128455812264e-02
3.0303030303030304e-02,0.0000000000000000e+00,6.0850692683718392e-02
4.0404040404040407e-02,0.0000000000000000e+00,8.1134256911624528e-02
5.0505050505050511e-02,0.0000000000000000e+00,1.0141782113953066e-01
6.0606060606060608e-02,0.0000000000000000e+00,1.2170138536743678e-01
7.0707070707070704e-02,0.0000000000000000e+00,1.4198494959534291e-01
8.0808080808080815e-02,0.0000000000000000e+00,1.6226851382324906e-01
9.0909090909090912e-02,0.0000000000000000e+00,1.8255207805115517e-01
1.0101010101010102e-01,0.0000000000000000e+00,2.0283564227906131e-01
1.1111111111111112e-01,0.0000000000000000e+00,2.2311920650696745e-01
1.2121212121212122e-01,0.0000000000000000e+00,2.4340277073487357e-01
1.3131313131313133e-01,0.0000000000000000e+00,2.6368633496277971e-01
1.4141414141414141e-01,0.0000000000000000e+00,2.8396989919068583e-01
1.5151515151515152e-01,0.0000000000000000e+00,3.0425346341859194e-01
1.6161616161616163e-01,0.0000000000000000e+00,3.2453702764649811e-01
1.7171717171717174e-01,0.0000000000000000e+00,3.4482059187440423e-01
1.8181818181818182e-01,0.0000000000000000e+00,3.6510415610231034e-01
1.9191919191919193e-01,0.0000000000000000e+00,3.8538772033021651e-01
2.0202020202020204e-01,0.0000000000000000e+00,4.0567128455812262e-01
2.1212121212121215e-01,0.0000000000000000e+00,4.2595484878602879e-01
2.2222222222222224e-01,0.0000000000000000e+00,4.4623841301393491e-01
2.3232323232323235e-01,0.0000000000000000e+00,4.6652197724184102e-01
2.4242424242424243e-01,0.0000000000000000e+00,4.8680554146974714e-01
2.5252525252525254e-01,0.0000000000000000e+00,5.0708910569765320e-01
2.6262626262626265e-01,0.0000000000000000e+00,5.2737266992555942e-01
2.7272727272727271e-01,0.0000000000000000e+00,5.4765623415346554e-01
2.8282828282828282e-01,0.0000000000000000e+00,5.6793979838137165e-01
2.9292929292929293e-01,0.0000000000000000e+00,5.8822336260927777e-01
3.0303030303030304e-01,0.0000000000000000e+00,6.0850692683718388e-01
3.1313131313131315e-01,0.0000000000000000e+00,6.2879049106509011e-01
3.2323232323232326e-01,0.0000000000000000e+00,6.4907405529299622e-01
3.3333333333333337e-01,0.0000000000000000e+00,6.6935761952090234e-01
3.4343434343434348e-01,0.0000000000000000e+00,6.8964118374880845e-01
3.5353535353535359e-01,0.0000000000000000e+00,7.0992474797671457e-01
3.6363636363636365e-01,0.0000000000000000e+00,7.3020831220462068e-01
3.7373737373737376e-01,0.0000000000000000e+00,7.5049187643252691e-01
3.8383838383838387e-01,0.0000000000000000e+00,7.7077544066043302e-01
3.9393939393939398e-01,0.0000000000000000e+00,7.9105900488833913e-01
4.0404040404040409e-01,0.0000000000000000e+00,8.0120078700229203e-01
4.1414141414141420e-01,0.0000000000000000e+00,7.9612989594531547e-01
4.2424242424242431e-01,0.0000000000000000e+00,7.9105900488833902e-01
4.3434343434343442e-01,0.0000000000000000e+00,7.8598811383136247e-01
4.4444444444444448e-01,0.0000000000000000e+00,7.8091722277438591e-01
4.5454545454545459e-01,0.0000000000000000e+00,7.7584633171740947e-01
4.6464646464646470e-01,0.0000000000000000e+00,7.7077544066043291e-01
4.7474747474747481e-01,0.0000000000000000e+00,7.6570454960345635e-01
4.8484848484848486e-01,0.0000000000000000e+00,7.6063365854647980e-01
4.9494949494949497e-01,0.0000000000000000e+00,7.5556276748950335e-01
5.0505050505050508e-01,0.0000000000000000e+00,7.5049187643252679e-01
5.1515151515151514e-01,0.0000000000000000e+00,7.4542098537555035e-01
5.2525252525252530e-01,0.0000000000000000e+00,7.4035009431857379e-01
5.3535353535353536e-01,0.0000000000000000e+00,7.3527920326159713e-01
5.4545454545454541e-01,0.0000000000000000e+00,7.3020831220462057e-01
5.5555555555555558e-01,0.0000000000000000e+00,7.2513742114764401e-01
5.6565656565656564e-01,0.0000000000000000e+00,7.2006653009066746e-01
5.7575757575757580e-01,0.0000000000000000e+00,7.1499563903369101e-01
5.8585858585858586e-01,0.0000000000000000e+00,7.0992474797671445e-01
5.9595959595959602e-01,0.0000000000000000e+00,7.0485385691973801e-01
6.0606060606060608e-01,0.0000000000000000e+00,6.9978296586276145e-01
6.1616161616161624e-01,0.0000000000000000e+00,6.9471207480578490e-01
6.2626262626262630e-01,0.0000000000000000e+00,6.8964118374880834e-01
6.3636363636363635e-01,0.0000000000000000e+00,6.8457029269183178e-01
6.4646464646464652e-01,0.0000000000000000e+00,6.7949940163485523e-01
6.5656565656565657e-01,0.0000000000000000e+00,6.7442851057787878e-01
6.6666666666666674e-01,0.0000000000000000e+00,6.6935761952090223e-01
6.7676767676767680e-01,0.0000000000000000e+00,6.6428672846392578e-01
6.8686868686868696e-01,0.0000000000000000e+00,6.5921583740694922e-01
6.9696969696969702e-01,0.0000000000000000e+00,6.5414494634997267e-01
7.0707070707070718e-01,0.0000000000000000e+00,6.4907405529299611e-01
7.1717171717171724e-01,0.0000000000000000e+00,6.4400316423601955e-01
7.2727272727272729e-01,0.0000000000000000e+00,6.3893227317904300e-01
7.3737373737373746e-01,0.0000000000000000e+00,6.3386138212206655e-01
7.4747474747474751e-01,0.0000000000000000e+00,6.2879049106509000e-01
7.5757575757575768e-01,0.0000000000000000e+00,6.2371960000811355e-01
7.6767676767676774e-01,0.0000000000000000e+00,6.1864870895113688e-01
7.7777777777777790e-01,0.0000000000000000e+00,6.1357781789416033e-01
7.8787878787878796e-01,0.0000000000000000e+00,6.0850692683718377e-01
7.9797979797979801e-01,0.0000000000000000e+00,6.0343603578020721e-01
8.0808080808080818e-01,0.0000000000000000e+00,5.9836514472323066e-01
8.1818181818181823e-01,0.0000000000000000e+00,5.9329425366625421e-01
8.2828282828282840e-01,0.0000000000000000e+00,5.8822336260927766e-01
8.3838383838383845e-01,0.0000000000000000e+00,5.8315247155230121e-01
8.4848484848484862e-01,0.0000000000000000e+00,5.7808158049532465e-01
8.5858585858585867e-01,0.0000000000000000e+00,5.7301068943834810e-01
8.6868686868686884e-01,0.0000000000000000e+00,5.6793979838137154e-01
8.7878787878787890e-01,0.0000000000000000e+00,5.6286890732439498e-01
8.8888888888888895e-01,0.0000000000000000e+00,5.5779801626741843e-01
8.9898989898989912e-01,0.0000000000000000e+00,5.5272712521044198e-01
9.0909090909090917e-01,0.0000000000000000e+00,5.4765623415346543e-01
9.1919191919191934e-01,0.0000000000000000e+00,5.4258534309648898e-01
9.2929292929292939e-01,0.0000000000000000e+00,5.3751445203951242e-01
9.3939393939393956e-01,0.0000000000000000e+00,5.3244356098253587e-01
9.4949494949494961e-01,0.0000000000000000e+00,5.2737266992555931e-01
9.5959595959595978e-01,0.0000000000000000e+00,5.2230177886858276e-01
9.6969696969696972e-01,0.0000000000000000e+00,5.1723088781160631e-01
9.7979797979797978e-01,0.0000000000000000e+00,5.1215999675462975e-01
9.8989898989898994e-01,0.0000000000000000e+00,5.0708910569765320e-01
1.0000000000000000e+00,0.0000000000000000e+00,5.0201821464067664e-01
0.0000000000000000e+00,1.0101010101010102e-02,2.0080728585627067e-03
1.0101010101010102e-02,1.0101010101010102e-02,2.2291637086468839e-02
2.0202020202020204e-02,1.0101010101010102e-02,4.2575201314374971e-02
3.0303030303030304e-02,1.0101010101010102e-02,6.2858765542281092e-02
4.0404040404040407e-02,1.0101010101010102e-02,8.3142329770187234e-02
5.0505050505050511e-02,1.0101010101010102e-02,1.0342589399809336e-01
6.0606060606060608e-02,1.0101010101010102e-02,1.2370945822599949e-01
7.0707070707070704e-02,1.0101010101010102e-02,1.4399302245390563e-01
8.0808080808080815e-02,1.0101010101010102e-02,1.6427658668181175e-01
9.0909090909090912e-02,1.0101010101010102e-02,1.8456015090971789e-01
1.0101010101010102e-01,1.0101010101010102e-02,2.0484371513762403e-01
1.1111111111111112e-01,1.0101010101010102e-02,2.2512727936553015e-01
1.2121212121212122e-01,1.0101010101010102e-02,2.4541084359343626e-01
1.3131313131313133e-01,1.0101010101010102e-02,2.6569440782134240e-01
1.4141414141414141e-01,1.0101010101010102e-02,2.8597797204924852e-01
1.5151515151515152e-01,1.0101010101010102e-02,3.0626153627715469e-01
1.6161616161616163e-01,1.0101010101010102e-02,3.2654510050506080e-01
1.7171717171717174e-01,1.0101010101010102e-02,3.4682866473296692e-01
1.8181818181818182e-01,1.0101010101010102e-02,3.6711222896087309e-01
1.9191919191919193e-01,1.0101010101010102e-02,3.8739579318877920e-01
2.0202020202020204e-01,1.0101010101010102e-02,4.0767935741668532e-01
2.1212121212121215e-01,1.0101010101010102e-02,4.2796292164459149e-01
2.2222222222222224e-01,1.0101010101010102e-02,4.4824648587249760e-01
2.3232323232323235e-01,1.0101010101010102e-02,4.6853005010040377e-01
2.4242424242424243e-01,1.0101010101010102e-02,4.8881361432830983e-01
2.5252525252525254e-01,1.0101010101010102e-02,5.0909717855621595e-01
2.6262626262626265e-01,1.0101010101010102e-02,5.2938074278412206e-01
2.7272727272727271e-01,1.0101010101010102e-02,5.4966430701202817e-01
2.8282828282828282e-01,1.0101010101010102e-02,5.6994787123993440e-01
2.9292929292929293e-01,1.0101010101010102e-02,5.9023143546784052e-01
3.0303030303030304e-01,1.0101010101010102e-02,6.1051499969574663e-01
3.1313131313131315e-01,1.0101010101010102e-02,6.3079856392365274e-01
