0.0000000000000000e+00,0.0000000000000000e+00,1.6865130065927325e-01
1.0101010101010102e-02,0.0000000000000000e+00,1.8568678557435137e-01
2.0202020202020204e-02,0.0000000000000000e+00,2.0272227048942948e-01
3.0303030303030304e-02,0.0000000000000000e+00,2.1975775540450759e-01
4.0404040404040407e-02,0.0000000000000000e+00,2.3679324031958571e-01
5.0505050505050511e-02,0.0000000000000000e+00,2.5382872523466382e-01
6.0606060606060608e-02,0.0000000000000000e+00,2.7086421014974194e-01
7.0707070707070704e-02,0.0000000000000000e+00,2.8789969506482005e-01
8.0808080808080815e-02,0.0000000000000000e+00,3.0493517997989816e-01
9.0909090909090912e-02,0.0000000000000000e+00,3.2197066489497622e-01
1.0101010101010102e-01,0.0000000000000000e+00,3.3900614981005434e-01
1.1111111111111112e-01,0.0000000000000000e+00,3.5604163472513245e-01
1.2121212121212122e-01,0.0000000000000000e+00,3.7307711964021051e-01
1.3131313131313133e-01,0.0000000000000000e+00,3.9011260455528862e-01
1.4141414141414141e-01,0.0000000000000000e+00,4.0714808947036674e-01
1.5151515151515152e-01,0.0000000000000000e+00,4.2418357438544485e-01
1.6161616161616163e-01,0.0000000000000000e+00,4.4121905930052302e-01
1.7171717171717174e-01,0.0000000000000000e+00,4.5825454421560102e-01
1.8181818181818182e-01,0.0000000000000000e+00,4.7529002913067925e-01
1.9191919191919193e-01,0.0000000000000000e+00,4.9232551404575725e-01
2.0202020202020204e-01,0.0000000000000000e+00,5.0936099896083542e-01
2.1212121212121215e-01,0.0000000000000000e+00,5.2639648387591353e-01
2.2222222222222224e-01,0.0000000000000000e+00,5.4343196879099165e-01
2.3232323232323235e-01,0.0000000000000000e+00,5.6046745370606965e-01
2.4242424242424243e-01,0.0000000000000000e+00,5.7750293862114777e-01
2.5252525252525254e-01,0.0000000000000000e+00,5.9453842353622588e-01
2.6262626262626265e-01,0.0000000000000000e+00,6.1157390845130399e-01
2.7272727272727271e-01,0.0000000000000000e+00,6.2860939336638211e-01
2.8282828282828282e-01,0.0000000000000000e+00,6.4564487828146022e-01
2.9292929292929293e-01,0.0000000000000000e+00,6.6268036319653834e-01
3.0303030303030304e-01,0.0000000000000000e+00,6.7971584811161645e-01
3.1313131313131315e-01,0.0000000000000000e+00,6.9675133302669456e-01
3.2323232323232326e-01,0.0000000000000000e+00,7.1378681794177268e-01
3.3333333333333337e-01,0.0000000000000000e+00,7.3082230285685079e-01
3.4343434343434348e-01,0.0000000000000000e+00,7.4785778777192891e-01
3.5353535353535359e-01,0.0000000000000000e+00,7.6489327268700702e-01
3.6363636363636365e-01,0.0000000000000000e+00,7.8192875760208513e-01
3.7373737373737376e-01,0.0000000000000000e+00,7.9896424251716325e-01
3.8383838383838387e-01,0.0000000000000000e+00,8.1599972743224136e-01
3.9393939393939398e-01,0.0000000000000000e+00,8.3303521234731948e-01
4.0404040404040409e-01,0.0000000000000000e+00,5.0254680499480409e-01
4.1414141414141420e-01,0.0000000000000000e+00,4.9402906253726503e-01
4.2424242424242431e-01,0.0000000000000000e+00,4.8551132007972603e-01
4.3434343434343442e-01,0.0000000000000000e+00,4.7699357762218692e-01
4.4444444444444448e-01,0.0000000000000000e+00,4.6847583516464780e-01
4.5454545454545459e-01,0.0000000000000000e+00,4.5995809270710880e-01
4.6464646464646470e-01,0.0000000000000000e+00,4.5144035024956980e-01
4.7474747474747481e-01,0.0000000000000000e+00,4.4292260779203069e-01
4.8484848484848486e-01,0.0000000000000000e+00,4.3440486533449169e-01
4.9494949494949497e-01,0.0000000000000000e+00,4.2588712287695268e-01
5.0505050505050508e-01,0.0000000000000000e+00,4.1736938041941357e-01
5.1515151515151514e-01,0.0000000000000000e+00,4.0885163796187457e-01
5.2525252525252530e-01,0.0000000000000000e+00,4.0033389550433546e-01
5.3535353535353536e-01,0.0000000000000000e+00,3.9181615304679646e-01
5.4545454545454541e-01,0.0000000000000000e+00,3.8329841058925734e-01
5.5555555555555558e-01,0.0000000000000000e+00,3.7478066813171834e-01
5.6565656565656564e-01,0.0000000000000000e+00,3.6626292567417923e-01
5.7575757575757580e-01,0.0000000000000000e+00,3.5774518321664023e-01
5.8585858585858586e-01,0.0000000000000000e+00,3.4922744075910112e-01
5.9595959595959602e-01,0.0000000000000000e+00,3.4070969830156211e-01
6.0606060606060608e-01,0.0000000000000000e+00,3.3219195584402300e-01
6.1616161616161624e-01,0.0000000000000000e+00,3.2367421338648400e-01
6.2626262626262630e-01,0.0000000000000000e+00,3.1515647092894489e-01
6.3636363636363635e-01,0.0000000000000000e+00,3.0663872847140589e-01
6.4646464646464652e-01,0.0000000000000000e+00,2.9812098601386677e-01
6.5656565656565657e-01,0.0000000000000000e+00,2.8960324355632777e-01
6.6666666666666674e-01,0.0000000000000000e+00,2.8108550109878866e-01
6.7676767676767680e-01,0.0000000000000000e+00,2.7256775864124966e-01
6.8686868686868696e-01,0.0000000000000000e+00,2.6405001618371060e-01
6.9696969696969702e-01,0.0000000000000000e+00,2.5553227372617154e-01
7.0707070707070718e-01,0.0000000000000000e+00,2.4701453126863246e-01
7.1717171717171724e-01,0.0000000000000000e+00,2.3849678881109346e-01
7.2727272727272729e-01,0.0000000000000000e+00,2.2997904635355434e-01
7.3737373737373746e-01,0.0000000000000000e+00,2.2146130389601534e-01
7.4747474747474751e-01,0.0000000000000000e+00,2.1294356143847623e-01
